formula,horizon,validator_variant,max_holding_days,transaction_cost_bps,date,action,symbol,slot,price,qty,notional,transaction_cost,net_cash_flow,cash_after,reason,exit_flags,entry_date,entry_decision_date,exit_decision_date,holding_days,pnl_pct,pnl_cash
ma_gap_5_20,5,no_max_holding,,5.0,2025-10-31,BUY,159915,0,3.24,0.17388224068755292,0.5633784598276715,0.00028168922991383575,-0.5636601490575853,0.005837162782723504,entry,,,2025-10-30,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-05,SELL,512400,1,1.63,0.32788342360851386,0.5344499804818775,0.00026722499024093877,0.5341827554916366,0.5400199182743601,rank_exit,rank_exit,2025-10-13,2025-10-10,2025-11-04,17,-0.03073165798053356,-0.016936818246497794
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-05,BUY,515790,1,0.98,0.5489029802998202,0.5379249206938238,0.00026896246034691193,-0.5381938831541707,0.0018260351201894176,entry,,,2025-11-04,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-11,SELL,159915,0,3.18,0.17388224068755292,0.5529455253864183,0.00027647276269320914,0.5526690526237251,0.5544950877439145,rank_exit,rank_exit,2025-10-31,2025-10-30,2025-11-10,7,-0.019499509504507066,-0.010991096433860256
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-11,BUY,515030,0,1.89,0.2932370257960515,0.5542179787545373,0.0002771089893772686,-0.5544950877439145,0.0,entry,,,2025-11-10,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-17,SELL,515220,2,1.18,0.4669613683648271,0.5510144146704959,0.00027550720733524796,0.5507389074631607,0.5507389074631607,rank_exit,rank_exit,2025-10-17,2025-10-16,2025-11-14,21,0.034053148864164336,0.018136779547289844
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-17,BUY,512400,2,1.75,0.31455067178591317,0.550463675625348,0.000275231837812674,-0.5507389074631607,0.0,entry,,,2025-11-14,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-21,SELL,515790,1,0.96,0.5489029802998202,0.5269468610878274,0.0002634734305439137,0.5266833876572835,0.5266833876572835,signal_nonpositive,signal_nonpositive;rank_exit,2025-11-05,2025-11-04,2025-11-20,12,-0.021387265550897983,-0.01151049549688721
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-21,BUY,512800,1,0.85,0.6193178559629403,0.5264201775684992,0.00026321008878424964,-0.5266833876572835,0.0,entry,,,2025-11-20,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-24,SELL,515030,0,1.76,0.2932370257960515,0.5160971654010507,0.00025804858270052534,0.5158391168183502,0.5158391168183502,stop_loss,stop_loss,2025-11-11,2025-11-10,2025-11-21,9,-0.0697138203385078,-0.03865597092556438
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-24,SELL,512400,2,1.65,0.31455067178591317,0.5190086084467567,0.00025950430422337834,0.5187491041425333,1.0345882209608834,signal_nonpositive,signal_nonpositive;stop_loss,2025-11-17,2025-11-14,2025-11-21,5,-0.058085243092739464,-0.03198980332062743
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-24,BUY,159928,0,0.83,0.6244237831203828,0.5182717399899177,0.00025913586999495885,-0.5185308758599126,0.5160573451009708,entry,,,2025-11-21,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-11-26,SELL,159928,0,0.83,0.6244237831203828,0.5182717399899177,0.00025913586999495885,0.5180126041199228,1.0340699492208936,signal_nonpositive,signal_nonpositive,2025-11-24,2025-11-21,2025-11-25,2,-0.0009995002498750087,-0.0005182717399898897
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-02,SELL,512800,1,0.84,0.6193178559629403,0.5202269990088698,0.0002601134995044349,0.5199668855093654,1.554036834730259,signal_nonpositive,signal_nonpositive,2025-11-21,2025-11-20,2025-12-01,7,-0.01275244730575883,-0.006716502147918058
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-04,BUY,512400,0,1.77,0.2926623040923275,0.5180122782434197,0.00025900613912170986,-0.5182712843825413,1.0357655503477177,entry,,,2025-12-03,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-05,BUY,512660,1,1.17,0.4401703588228968,0.5149993198227892,0.00025749965991139464,-0.5152568194827006,0.520508730865017,entry,,,2025-12-04,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-08,BUY,512760,2,1.56,0.3334926965139335,0.5202486065617362,0.0002601243032808681,-0.520508730865017,0.0,entry,,,2025-12-05,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-19,SELL,512760,2,1.56,0.3334926965139335,0.5202486065617362,0.0002601243032808681,0.5199884822584554,0.5199884822584554,rank_exit,rank_exit,2025-12-08,2025-12-05,2025-12-18,9,-0.0009995002498749655,-0.0005202486065616857
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-19,BUY,159915,2,3.12,0.16657968524021816,0.5197286179494807,0.00025986430897474033,-0.5199884822584554,0.0,entry,,,2025-12-18,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-29,SELL,159915,2,3.22,0.16657968524021816,0.5363865864735025,0.00026819329323675125,0.5361183931802657,0.5361183931802657,rank_exit,rank_exit,2025-12-19,2025-12-18,2025-12-26,6,0.03101974653698779,0.016129910921810257
ma_gap_5_20,5,no_max_holding,,5.0,2025-12-29,BUY,510500,2,7.52,0.07125671116307082,0.5358504679462925,0.00026792523397314627,-0.5361183931802657,0.0,entry,,,2025-12-26,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-01-22,SELL,512660,1,1.48,0.4401703588228968,0.6514521310578872,0.00032572606552894363,0.6511264049923583,0.6511264049923583,rank_exit,rank_exit,2025-12-05,2025-12-04,2026-01-21,32,0.2636929398548589,0.13586958550965766
ma_gap_5_20,5,no_max_holding,,5.0,2026-01-22,BUY,512760,1,1.97,0.3226049271671452,0.6355317065192759,0.000317765853259638,-0.6358494723725355,0.01527693261982277,entry,,,2026-01-21,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-01-27,SELL,512760,1,1.86,0.3226049271671452,0.6000451645308901,0.00030002258226544506,0.5997451419486246,0.6150220745684474,stop_loss,stop_loss,2026-01-22,2026-01-21,2026-01-26,3,-0.05678125404302912,-0.036104330423910966
ma_gap_5_20,5,no_max_holding,,5.0,2026-01-27,BUY,515790,1,1.1,0.5588315610998568,0.6147147172098425,0.0003073573586049213,-0.6150220745684474,0.0,entry,,,2026-01-26,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-05,SELL,510500,2,8.3,0.07125671116307082,0.5914307026534878,0.00029571535132674395,0.5911349873021611,0.5911349873021611,signal_nonpositive,signal_nonpositive;rank_exit,2025-12-29,2025-12-26,2026-02-04,26,0.10262023243697307,0.055016594121895385
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-05,BUY,515220,2,1.14,0.5182803223845631,0.5908395675184019,0.000295419783759201,-0.5911349873021612,-1.1102230246251565e-16,entry,,,2026-02-04,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-06,SELL,512400,0,2.05,0.2926623040923275,0.5999577233892713,0.0002999788616946357,0.5996577445275767,0.5996577445275766,signal_nonpositive,signal_nonpositive;rank_exit,2025-12-04,2025-12-03,2026-02-05,44,0.15703447711172658,0.08138646014503532
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-06,BUY,159928,0,0.81,0.7340204903646634,0.5945565971953775,0.0002972782985976887,-0.5948538754939752,0.004803869033601416,entry,,,2026-02-05,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-25,SELL,159928,0,0.77,0.7340204903646634,0.5651957775807909,0.00028259788879039544,0.5649131796920005,0.5697170487256019,signal_nonpositive,signal_nonpositive;rank_exit,2026-02-06,2026-02-05,2026-02-24,7,-0.05033285826222694,-0.029940695801974646
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-25,BUY,510880,0,3.19,0.17850543340417627,0.5694323325593222,0.0002847161662796611,-0.5697170487256019,0.0,entry,,,2026-02-24,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-27,SELL,515790,1,1.11,0.5588315610998568,0.6203030328208411,0.00031015151641042055,0.6199928813044306,0.6199928813044306,rank_exit,rank_exit,2026-01-27,2026-01-26,2026-02-26,17,0.00808232247512607,0.0049708067359832235
ma_gap_5_20,5,no_max_holding,,5.0,2026-02-27,BUY,512660,1,1.54,0.3887041539077255,0.5986043970178972,0.00029930219850894863,-0.5989036992164062,0.02108918208802446,entry,,,2026-02-26,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-13,SELL,512660,1,1.45,0.3887041539077255,0.563621023166202,0.000281810511583101,0.563339212654619,0.5844283947426434,signal_nonpositive,signal_nonpositive;rank_exit;stop_loss,2026-02-27,2026-02-26,2026-03-12,10,-0.05938264633916792,-0.03556448656178725
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-13,BUY,515790,1,1.18,0.4950307852367405,0.5841363265793538,0.0002920681632896769,-0.5844283947426434,0.0,entry,,,2026-03-12,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-18,SELL,515790,1,1.12,0.4950307852367405,0.5544344794651495,0.00027721723973257473,0.5541572622254168,0.5541572622254168,stop_loss,stop_loss,2026-03-13,2026-03-12,2026-03-17,3,-0.05179613583038978,-0.03027113251722661
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-19,BUY,512800,1,0.8,0.6923504025804808,0.5538803220643846,0.00027694016103219234,-0.5541572622254168,0.0,entry,,,2026-03-18,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-25,SELL,510880,0,3.25,0.17850543340417627,0.5801426585635728,0.00029007132928178644,0.579852587234291,0.579852587234291,signal_nonpositive,signal_nonpositive,2026-02-25,2026-02-24,2026-03-24,20,0.017790477801851383,0.010135538508689104
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-25,BUY,159915,0,3.28,0.17669597738761444,0.5795628058313753,0.00028978140291568765,-0.579852587234291,0.0,entry,,,2026-03-24,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-30,SELL,159915,0,3.24,0.17669597738761444,0.5724949667358709,0.0002862474833679354,0.5722087192525029,0.5722087192525029,signal_nonpositive,signal_nonpositive,2026-03-25,2026-03-24,2026-03-27,3,-0.01318243317365684,-0.007643867981788064
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-30,SELL,512800,1,0.79,0.6923504025804808,0.5469568180385799,0.00027347840901928997,0.5466833396295606,1.1188920588820634,signal_nonpositive,signal_nonpositive,2026-03-19,2026-03-18,2026-03-27,7,-0.013487006496751499,-0.007473922595856221
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-31,BUY,512800,0,0.8,0.7361426924428197,0.5889141539542558,0.00029445707697712794,-0.589208611031233,0.5296834478508304,entry,,,2026-03-30,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-03-31,BUY,515030,1,1.89,0.28011573464634376,0.5294187384815897,0.00026470936924079486,-0.5296834478508305,-1.1102230246251565e-16,entry,,,2026-03-30,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-01,SELL,515220,2,1.21,0.5182803223845631,0.6271191900853214,0.0003135595950426607,0.6268056304902787,0.6268056304902786,signal_nonpositive,signal_nonpositive,2026-02-05,2026-02-04,2026-03-31,33,0.060342635699694024,0.035670643188117565
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-02,BUY,512010,2,0.38,1.5185374878893043,0.5770442453979356,0.00028852212269896783,-0.5773327675206346,0.04947286296964404,entry,,,2026-04-01,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-07,SELL,515030,1,1.79,0.28011573464634376,0.5014071650169554,0.00025070358250847767,0.5011564614344469,0.550629324404091,signal_nonpositive,signal_nonpositive,2026-03-31,2026-03-30,2026-04-03,4,-0.05385666954882335,-0.028526986416383588
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-10,BUY,512400,1,2.12,0.2596010128917102,0.5503541473304258,0.0002751770736652129,-0.550629324404091,0.0,entry,,,2026-04-09,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-13,SELL,512800,0,0.79,0.7361426924428197,0.5815527270298276,0.00029077636351491383,0.5812619506663127,0.5812619506663127,signal_nonpositive,signal_nonpositive;rank_exit,2026-03-31,2026-03-30,2026-04-10,8,-0.013487006496751667,-0.007946660364920265
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-13,BUY,588000,0,1.43,0.39232888764571394,0.561030309333371,0.0002805151546666855,-0.5613108244880376,0.019951126178275103,entry,,,2026-04-10,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-15,SELL,512010,2,0.38,1.5185374878893043,0.5770442453979356,0.00028852212269896783,0.5767557232752367,0.5967068494535118,rank_exit,rank_exit,2026-04-02,2026-04-01,2026-04-14,8,-0.0009995002498749794,-0.0005770442453978876
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-15,BUY,159915,2,3.59,0.16198803064258463,0.5815370300068788,0.0002907685150034394,-0.5818277985218823,0.014879050931629556,entry,,,2026-04-14,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-24,SELL,512400,1,2.08,0.2596010128917102,0.5399701068147573,0.00026998505340737866,0.53970012176135,0.5545791726929795,rank_exit,rank_exit,2026-04-10,2026-04-09,2026-04-23,10,-0.0198485662828963,-0.01092920264274101
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-24,BUY,512660,1,1.42,0.39035353639587217,0.5543020216821385,0.00027715101084106926,-0.5545791726929795,0.0,entry,,,2026-04-23,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-28,SELL,512660,1,1.39,0.39035353639587217,0.5425914155902622,0.0002712957077951311,0.5423201198824671,0.5423201198824671,rank_exit,rank_exit,2026-04-24,2026-04-23,2026-04-27,2,-0.022105144610793385,-0.01225905281051247
ma_gap_5_20,5,no_max_holding,,5.0,2026-04-28,BUY,512760,1,0.95,0.5705779950892629,0.5420490953347997,0.00027102454766739985,-0.5423201198824671,0.0,entry,,,2026-04-27,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-03,SELL,588000,0,1.79,0.39232888764571394,0.7022687088858279,0.00035113435444291395,0.701917574531385,0.701917574531385,signal_nonpositive,signal_nonpositive;rank_exit,2026-04-13,2026-04-10,2026-06-02,34,0.2504971290578487,0.1406067500433474
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-03,BUY,515220,0,1.33,0.5025353019212923,0.6683719515553187,0.0003341859757776594,-0.6687061375310963,0.033211437000288724,entry,,,2026-06-02,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-05,SELL,512760,1,1.16,0.5705779950892629,0.6618704743035448,0.0003309352371517724,0.6615395390663931,0.6947509760666818,signal_nonpositive,signal_nonpositive;rank_exit,2026-04-28,2026-04-27,2026-06-04,25,0.21983218916857344,0.11921941918392594
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-05,BUY,510880,1,3.31,0.20787884358483877,0.6880789722658164,0.0003440394861329082,-0.6884230117519493,0.0063279643147324816,entry,,,2026-06-04,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-11,SELL,159915,2,3.84,0.16198803064258463,0.622034037667525,0.0003110170188337625,0.6217230206486912,0.6280509849634237,signal_nonpositive,signal_nonpositive,2026-04-15,2026-04-14,2026-06-10,38,0.06856877967701384,0.039895222126808946
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-11,BUY,512800,2,0.81,0.7749840943274334,0.6277371164052211,0.00031386855820261057,-0.6280509849634237,0.0,entry,,,2026-06-10,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-16,SELL,515220,0,1.25,0.5025353019212923,0.6281691274016153,0.00031408456370080767,0.6278550428379145,0.6278550428379145,stop_loss,stop_loss,2026-06-03,2026-06-02,2026-06-15,9,-0.06108975587394277,-0.04085109469318187
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-17,BUY,512880,0,1.08,0.5810567335201978,0.6275412722018137,0.0003137706361009068,-0.6278550428379146,-1.1102230246251565e-16,entry,,,2026-06-16,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-18,SELL,510880,1,3.16,0.20787884358483877,0.6568971457280905,0.0003284485728640453,0.6565686971552265,0.6565686971552264,signal_nonpositive,signal_nonpositive;rank_exit,2026-06-05,2026-06-04,2026-06-17,9,-0.046271426220424586,-0.03185431459672281
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-18,BUY,512400,1,2.02,0.31292861450094267,0.6321158012919041,0.0003160579006459521,-0.6324318591925501,0.024136837962676294,entry,,,2026-06-17,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-22,SELL,512800,2,0.76,0.7749840943274334,0.5889879116888495,0.0002944939558444247,0.588693417733005,0.6128302556956813,rank_exit,rank_exit,2026-06-11,2026-06-10,2026-06-18,6,-0.06266619776531493,-0.03935756723041874
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-22,BUY,512760,2,1.33,0.46054435616453526,0.6125239936988319,0.00030626199684941595,-0.6128302556956814,-1.1102230246251565e-16,entry,,,2026-06-18,,0,,
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-24,SELL,512400,1,1.94,0.31292861450094267,0.6070815121318288,0.0003035407560659144,0.606777971375763,0.6067779713757628,rank_exit,rank_exit,2026-06-18,2026-06-17,2026-06-23,3,-0.04056387647760258,-0.02565388781678715
ma_gap_5_20,5,no_max_holding,,5.0,2026-06-24,BUY,588000,1,2.0,0.30323736700437925,0.6064747340087585,0.00030323736700437924,-0.6067779713757628,0.0,entry,,,2026-06-23,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-07,BUY,512880,0,1.09,0.3058103975535168,0.3333333333333333,0.00016666666666666666,-0.33349999999999996,0.6665000000000001,entry,,,2016-11-04,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-07,BUY,159928,1,1.47,0.22671957671957674,0.3332777777777778,0.00016663888888888889,-0.3334444166666667,0.3330555833333334,entry,,,2016-11-04,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-07,BUY,510050,2,1.82,0.18290612019997332,0.33288913876395143,0.00016644456938197573,-0.3330555833333334,0.0,entry,,,2016-11-04,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-14,SELL,512880,0,1.13,0.3058103975535168,0.34556574923547395,0.00017278287461773697,0.3453929663608562,0.3453929663608562,max_holding,max_holding,2016-11-07,2016-11-04,2016-11-11,5,0.03566106854829452,0.01189296636085622
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-14,SELL,159928,1,1.47,0.22671957671957674,0.3332777777777778,0.00016663888888888889,0.3331111388888889,0.6785041052497451,max_holding,max_holding,2016-11-07,2016-11-04,2016-11-11,5,-0.0009995002498751067,-0.00033327777777779257
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-14,SELL,510050,2,1.85,0.18290612019997332,0.33837632236995063,0.00016918816118497533,0.33820713420876564,1.0167112394585107,max_holding,max_holding,2016-11-07,2016-11-04,2016-11-11,5,0.015467540954797271,0.00515155087543223
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-14,BUY,510880,0,1.48,0.22898901789606096,0.3389037464861702,0.00016945187324308512,-0.3390731983594133,0.6776380410990974,entry,,,2016-11-11,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-15,BUY,512880,1,1.14,0.2979039993462656,0.33961055925474276,0.0001698052796273714,-0.3397803645343701,0.3378576765647273,entry,,,2016-11-14,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-15,BUY,510050,2,1.86,0.18155313556379193,0.33768883214865303,0.00016884441607432652,-0.33785767656472737,-5.551115123125783e-17,entry,,,2016-11-14,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-21,SELL,510880,0,1.49,0.22898901789606096,0.34119363666513086,0.00017059681833256544,0.34102303984679827,0.3410230398467982,max_holding,max_holding,2016-11-14,2016-11-11,2016-11-18,5,0.005750503126814986,0.0019498414873849643
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-22,SELL,512880,1,1.12,0.2979039993462656,0.3336524792678175,0.00016682623963390874,0.33348565302818356,0.6745086928749817,max_holding,max_holding,2016-11-15,2016-11-14,2016-11-21,5,-0.018525824806894742,-0.006294711506186572
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-22,SELL,510050,2,1.88,0.18155313556379193,0.3413198948599288,0.0001706599474299644,0.3411492349124988,1.0156579277874807,max_holding,max_holding,2016-11-15,2016-11-14,2016-11-21,5,0.009742440607652923,0.003291558347771467
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-22,BUY,510880,0,1.51,0.22420704807670655,0.3385526425958269,0.00016927632129791346,-0.33872191891712483,0.6769360088703558,entry,,,2016-11-21,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-23,BUY,512880,1,1.14,0.29889323476856255,0.34073828763616126,0.00017036914381808062,-0.34090865677997934,0.33602735209037643,entry,,,2016-11-22,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-23,BUY,510050,2,1.9,0.1767681170416773,0.33585942237918687,0.00016792971118959345,-0.3360273520903765,-5.551115123125783e-17,entry,,,2016-11-22,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-29,SELL,510880,0,1.6,0.22420704807670655,0.3587312769227305,0.00017936563846136525,0.3585519112842691,0.35855191128426905,max_holding,max_holding,2016-11-22,2016-11-21,2016-11-28,5,0.058543575894172056,0.019829992367144292
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-29,BUY,510300,0,2.88,0.12048600634305737,0.3469996982680052,0.00017349984913400261,-0.3471731981171392,0.01137871316712985,entry,,,2016-11-28,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-30,SELL,512880,1,1.14,0.29889323476856255,0.34073828763616126,0.00017036914381808062,0.3405679184923432,0.35194663165947304,max_holding,max_holding,2016-11-23,2016-11-22,2016-11-29,5,-0.0009995002498750375,-0.00034073828763615273
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-30,SELL,510050,2,1.99,0.1767681170416773,0.35176855291293785,0.00017588427645646892,0.35159266863648136,0.7035393002959545,max_holding,max_holding,2016-11-23,2016-11-22,2016-11-29,5,0.046321576054078245,0.015565316546104904
ma_gap_5_20,5,max_holding_5,5,5.0,2016-11-30,BUY,510880,1,1.61,0.2182512585412529,0.3513845262514172,0.0001756922631257086,-0.3515602185145429,0.3519790817814116,entry,,,2016-11-29,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-01,BUY,510050,2,1.97,0.1764531499192241,0.34761270534087146,0.00017380635267043572,-0.3477865116935419,0.0041925700878696626,entry,,,2016-11-30,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-06,SELL,510300,0,2.81,0.12048600634305737,0.3385656778239912,0.0001692828389119956,0.33839639498507923,0.3425889650729489,max_holding,max_holding,2016-11-29,2016-11-28,2016-12-05,5,-0.025280762396579365,-0.00877680313205997
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-07,SELL,510880,1,1.54,0.2182512585412529,0.3361069381535295,0.00016805346907676475,0.3359388846844527,0.6785278497574017,max_holding,max_holding,2016-11-30,2016-11-29,2016-12-06,5,-0.044434304586837066,-0.015621333830090194
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-07,BUY,510300,0,2.8,0.12110927352408475,0.3391059658674373,0.00016955298293371866,-0.339275518850371,0.33925233090703066,entry,,,2016-12-06,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-08,SELL,510050,2,1.93,0.1764531499192241,0.3405545793441025,0.00017027728967205125,0.34038430205443043,0.6796366329614612,max_holding,max_holding,2016-12-01,2016-11-30,2016-12-07,5,-0.02128377435647663,-0.007402209639111468
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-08,BUY,510880,1,1.56,0.2184563839817566,0.3407919590115403,0.00017039597950577016,-0.34096235499104605,0.3386742779704151,entry,,,2016-12-07,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-09,BUY,510050,2,1.93,0.1753912049003556,0.3385050254576863,0.00016925251272884316,-0.33867427797041516,-5.551115123125783e-17,entry,,,2016-12-08,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-12,SELL,510300,0,2.84,0.12110927352408475,0.3439503368084007,0.00017197516840420035,0.3437783616399965,0.3437783616399964,signal_nonpositive,signal_nonpositive;rank_exit,2016-12-07,2016-12-06,2016-12-09,3,0.013271935460840979,0.0045028427896254605
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-12,BUY,159928,0,1.5,0.2290710389072107,0.34360655836081605,0.00017180327918040803,-0.3437783616399965,-5.551115123125783e-17,entry,,,2016-12-09,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-15,SELL,510880,1,1.5,0.2184563839817566,0.3276845759726349,0.00016384228798631745,0.32752073368464857,0.3275207336846485,signal_nonpositive,signal_nonpositive;max_holding,2016-12-08,2016-12-07,2016-12-14,5,-0.0394225963941107,-0.013441621306397504
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-16,SELL,159928,0,1.45,0.2290710389072107,0.33215300641545553,0.00016607650320772777,0.3319869299122478,0.6595076635968964,signal_nonpositive,signal_nonpositive,2016-12-12,2016-12-09,2016-12-15,4,-0.034299516908212466,-0.011791431727748639
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-16,SELL,510050,2,1.85,0.1753912049003556,0.32447372906565786,0.00016223686453282893,0.32431149220112504,0.9838191557980214,signal_nonpositive,signal_nonpositive;max_holding,2016-12-09,2016-12-08,2016-12-15,5,-0.042408847389776544,-0.014362785769290096
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-26,BUY,512010,0,1.27,0.2582202508656224,0.32793971859934046,0.00016396985929967024,-0.32810368845864013,0.6557154673393812,entry,,,2016-12-23,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-27,SELL,512010,0,1.32,0.2582202508656224,0.3408507311426216,0.0001704253655713108,0.3406803057770503,0.9963957731164315,signal_nonpositive,signal_nonpositive,2016-12-26,2016-12-23,2016-12-26,1,0.03833122808674405,0.012576617318410147
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-29,BUY,512010,0,1.31,0.2535358201314075,0.33213192437214384,0.0001660659621860719,-0.3322979903343299,0.6640977827821015,entry,,,2016-12-28,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2016-12-30,SELL,512010,0,1.35,0.2535358201314075,0.34227335717740015,0.00017113667858870008,0.34210222049881145,1.006200003280913,signal_nonpositive,signal_nonpositive,2016-12-29,2016-12-28,2016-12-29,1,0.029504331803563898,0.009804230164481538
ma_gap_5_20,5,max_holding_5,5,5.0,2017-01-03,BUY,512010,0,1.31,0.25603053518598295,0.3354000010936377,0.00016770000054681887,-0.33556770109418455,0.6706323021867285,entry,,,2016-12-30,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2017-01-05,BUY,512660,1,1.01,0.33202386246876775,0.3353441010934554,0.00016767205054672772,-0.33551177314400216,0.3351205290427264,entry,,,2017-01-04,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2017-01-06,BUY,512100,2,0.88,0.3806284687687138,0.3349530525164682,0.0001674765262582341,-0.33512052904272643,-5.551115123125783e-17,entry,,,2017-01-05,,0,,
ma_gap_5_20,5,max_holding_5,5,5.0,2017-01-10,SELL,512010,0,1.32,0.25603053518598295,0.3379603064454975,0.00016898015322274875,0.33779132629227476,0.3377913262922747,max_holding,max_holding,2017-01-03,2016-12-30,2017-01-09,5,0.00662645776348458,0.002223625198090232
